0.240049 14480 0 0 0 0 0 0 0 0 0.0439727
0.2807 18824 11584 0.04 3.70453 0.536487 3.70453 0.536487 13 0 0.0392075
0.280941 20272 15928 0.04 241.012 0.742193 241.012 0.742193 18 0 0.0387228
0.281181 21720 17376 0.040125 144.607 0.865151 144.607 0.865151 21 0 0.0385668
0.320387 23168 18824 0.0451094 0.886402 0.867752 0.886402 0.867752 24 0 0.0382428
0.320747 24616 20272 0.0444707 96.4048 0.975124 96.4048 0.975124 27 0 0.0381118
0.320987 26064 21720 0.0439119 144.607 1.08266 144.607 1.08266 30 0 0.0379793
0.321228 27512 23168 0.0435479 144.607 1.19003 144.607 1.19003 33 0 0.0378413
0.321468 28960 24616 0.0432294 144.607 1.29725 144.607 1.29725 36 0 0.0377024
0.321708 30408 26064 0.0429507 144.607 1.4043 144.607 1.4043 39 0 0.0375626
0.321949 31856 27512 0.0425819 144.607 1.5112 144.607 1.5112 42 0 0.0374263
0.360554 33304 28960 0.0471341 0.900197 1.44578 0.900197 1.44578 45 0 0.0371398
0.360794 34752 30408 0.0462424 144.607 1.54113 144.607 1.54113 48 0 0.0370152
0.361034 36200 31856 0.0455871 144.607 1.63637 144.607 1.63637 51 0 0.0368857
0.361274 37648 33304 0.0450137 144.607 1.73147 144.607 1.73147 54 0 0.0367548
0.361515 39096 34752 0.044512 144.607 1.82645 144.607 1.82645 57 0 0.0366226
0.361755 40544 36200 0.043948 144.607 1.9213 144.607 1.9213 60 0 0.0364932
0.361995 41992 37648 0.0434545 144.607 2.01603 144.607 2.01603 63 0 0.0363625
0.362236 43440 39096 0.0431477 144.607 2.11063 144.607 2.11063 66 0 0.0362262
0.362476 44888 40544 0.0428792 144.607 2.2051 144.607 2.2051 69 0 0.036089
0.362716 46336 41992 0.0426443 144.607 2.29945 144.607 2.29945 72 0 0.0359512
0.362957 47784 43440 0.0424388 144.607 2.39367 144.607 2.39367 75 0 0.0358127
0.400841 49232 44888 0.0421339 0.917328 2.25414 0.917328 2.25414 78 0 0.0356782
0.401081 50680 46336 0.0419922 144.607 2.33944 144.607 2.33944 81 0 0.0355382
0.401321 52128 47784 0.0418682 144.607 2.42463 144.607 2.42463 84 0 0.0353979
0.401562 53576 49232 0.0416346 144.607 2.50972 144.607 2.50972 87 0 0.035262
0.401802 55024 50680 0.0414303 144.607 2.59471 144.607 2.59471 90 0 0.0351253
0.402042 56472 52128 0.0413765 144.607 2.6796 144.607 2.6796 93 0 0.0349835
0.402283 57920 53576 0.0413295 144.607 2.76439 144.607 2.76439 96 0 0.0348417
0.402523 59368 55024 0.0412883 144.607 2.84907 144.607 2.84907 99 0 0.0346999
0.402763 60816 56472 0.0412522 144.607 2.93365 144.607 2.93365 102 0 0.0345583
0.403004 62264 57920 0.0413457 144.607 3.01814 144.607 3.01814 105 0 0.0344121
0.403244 63712 59368 0.0414275 144.607 3.10252 144.607 3.10252 108 0 0.0342667
0.403484 65160 60816 0.0413741 144.607 3.1868 144.607 3.1868 111 0 0.0341266
0.403725 66608 62264 0.0413273 144.607 3.27098 144.607 3.27098 114 0 0.0339866
0.403965 68056 63712 0.0412864 144.607 3.35506 144.607 3.35506 117 0 0.0338466
0.404205 69504 65160 0.0413756 144.607 3.43905 144.607 3.43905 120 0 0.0337021
0.404445 70952 66608 0.0414536 144.607 3.52293 144.607 3.52293 123 0 0.0335583
0.454076 72400 68056 0.0477719 0.700211 3.2144 0.700211 3.2144 126 0 0.0332233
0.454317 73848 69504 0.0485504 144.607 3.2892 144.607 3.2892 129 0 0.0330646
0.454557 75296 70952 0.0491066 144.607 3.36391 144.607 3.36391 132 0 0.0329122
0.454797 76744 72400 0.0495933 144.607 3.43854 144.607 3.43854 135 0 0.0327621
0.455037 78192 73848 0.0501441 144.607 3.5131 144.607 3.5131 138 0 0.0326116
0.455278 79640 75296 0.0506261 144.607 3.58758 144.607 3.58758 141 0 0.0324632
0.455518 81088 76744 0.0510479 144.607 3.66198 144.607 3.66198 144 0 0.0323167
0.455758 82536 78192 0.0514169 144.607 3.7363 144.607 3.7363 147 0 0.0321717
0.455999 83984 79640 0.0516148 144.607 3.81054 144.607 3.81054 150 0 0.0320301
0.456239 85432 81088 0.0519129 144.607 3.8847 144.607 3.8847 153 0 0.0318873
0.456479 86880 82536 0.0521738 144.607 3.95879 144.607 3.95879 156 0 0.0317456
0.45672 88328 83984 0.0524021 144.607 4.03279 144.607 4.03279 159 0 0.0316047
0.45696 89776 85432 0.0526018 144.607 4.10672 144.607 4.10672 162 0 0.0314647
0.4572 91224 86880 0.0529016 144.607 4.18057 144.607 4.18057 165 0 0.0313237
0.457441 92672 88328 0.0530389 144.607 4.25435 144.607 4.25435 168 0 0.0311853
0.457681 94120 89776 0.053159 144.607 4.32805 144.607 4.32805 171 0 0.0310476
0.457921 95568 91224 0.0532641 144.607 4.40166 144.607 4.40166 174 0 0.0309103
0.458162 97016 92672 0.0534811 144.607 4.47521 144.607 4.47521 177 0 0.0307719
0.458402 98464 94120 0.053671 144.607 4.54867 144.607 4.54867 180 0 0.0306343
0.458642 99912 95568 0.0538371 144.607 4.62206 144.607 4.62206 183 0 0.0304973
0.458883 101360 97016 0.0539825 144.607 4.69537 144.607 4.69537 186 0 0.0303609
0.459123 102808 98464 0.0542347 144.607 4.76861 144.607 4.76861 189 0 0.0302236
0.459363 104256 99912 0.0543303 144.607 4.84176 144.607 4.84176 192 0 0.0300885
0.459604 105704 101360 0.054414 144.607 4.91484 144.607 4.91484 195 0 0.0299538
0.542638 86880 102808 0.0824592 9.90504 5.67845 9.90504 5.67845 266 0 0.0309198
0.70161 63712 83984 0.100419 4.29923 5.36594 4.29923 5.36594 325 0 0.0341312
0.708579 56472 60816 0.0749681 69.8104 5.99979 69.8104 5.99979 367 0 0.0340932
0.765415 57920 53576 0.0597858 5.91065 5.99317 5.91065 5.99317 396 0 0.0344931
0.817204 63712 55024 0.053015 8.7234 6.1662 8.7234 6.1662 435 0 0.0344545
0.872117 68056 60816 0.0547426 8.85996 6.33581 8.85996 6.33581 477 0 0.0338372
0.933158 69504 65160 0.0602599 8.53979 6.47998 8.53979 6.47998 522 0 0.0333553
0.998405 65160 66608 0.0662481 8.34443 6.60182 8.34443 6.60182 569 0 0.0332832
1.06401 60816 62264 0.0658942 7.59232 6.6629 7.59232 6.6629 612 0 0.0337025
1.12782 56472 57920 0.0660663 7.44368 6.70707 7.44368 6.70707 653 0 0.0341308
1.19006 55024 53576 0.0629087 6.88606 6.71643 6.88606 6.71643 690 0 0.0345015
1.25266 53576 52128 0.064633 6.84641 6.72293 6.84641 6.72293 727 0 0.0346581
1.31719 52128 50680 0.0643938 6.28337 6.70139 6.28337 6.70139 762 0 0.0347998
1.384 47784 49232 0.0687016 6.06865 6.67085 6.06865 6.67085 797 0 0.0350302
1.45117 44888 44888 0.0673574 5.34624 6.60954 5.34624 6.60954 828 0 0.0354243
1.5175 41992 41992 0.0696405 5.23939 6.54965 5.23939 6.54965 858 0 0.0357541
1.58358 39096 39096 0.0693741 4.90788 6.48113 4.90788 6.48113 886 0 0.0360412
1.65027 36200 36200 0.0699508 4.51626 6.40173 4.51626 6.40173 912 0 0.0363458
1.72429 31856 33304 0.0752761 3.75603 6.28816 3.75603 6.28816 936 0 0.0367934
1.80204 27512 28960 0.0801415 3.12906 6.15187 3.12906 6.15187 957 0 0.0374098
1.88098 23168 24616 0.0792501 2.49449 5.99837 2.49449 5.99837 974 0 0.0378215
1.96041 18824 20272 0.0832266 2.1877 5.84398 2.1877 5.84398 989 0 0.0384399
2.03983 15928 15928 0.0810688 1.60432 5.6789 1.60432 5.6789 1000 0 0.0387779
2.20157 13032 13032 0.0912396 0.716232 5.31432 0.716232 5.31432 1010 0 0.0396128
2.28376 11584 10136 0.0969478 1.12754 5.16365 1.12754 5.16365 1018 0 0.040295
2.36607 13032 8688 0.101012 0.985158 5.01829 0.985158 5.01829 1025 0 0.0407644
2.36679 11584 10136 0.0948323 112.472 5.05102 112.472 5.05102 1032 0 0.0401432
2.44958 13032 8688 0.0898522 0.979439 4.91341 0.979439 4.91341 1039 0 0.0399735
2.53309 11584 10136 0.0878111 0.970984 4.78343 0.970984 4.78343 1046 0 0.0397033
2.61708 13032 8688 0.0943024 0.965427 4.6609 0.965427 4.6609 1053 0 0.040259
2.70011 11584 10136 0.0907924 0.976604 4.54761 0.976604 4.54761 1060 0 0.039878
2.7835 13032 8688 0.0967709 0.972383 4.4405 0.972383 4.4405 1067 0 0.0404345
2.86641 11584 10136 0.0922254 0.97802 4.34034 0.97802 4.34034 1074 0 0.0399683
2.95028 13032 8688 0.0990171 0.96681 4.24444 0.96681 4.24444 1081 0 0.0406047
2.95101 11584 10136 0.0940603 112.472 4.27088 112.472 4.27088 1088 0 0.04009
3.035 13032 8688 0.0898972 0.965427 4.1794 0.965427 4.1794 1095 0 0.0399762
3.11899 11584 10136 0.0879506 0.965427 4.09285 0.965427 4.09285 1102 0 0.0397111
3.20262 13032 8688 0.0944386 0.969588 4.0113 0.969588 4.0113 1109 0 0.0402684
3.28625 11584 10136 0.0908973 0.969588 3.93389 0.969588 3.93389 1116 0 0.0398845
3.36988 13032 8688 0.0969962 0.969588 3.86032 0.969588 3.86032 1123 0 0.0404511
3.45375 11584 10136 0.0927064 0.96681 3.79005 0.96681 3.79005 1130 0 0.0399996
3.53763 13032 8688 0.0995743 0.96681 3.72312 0.96681 3.72312 1137 0 0.0406485
3.53835 11584 10136 0.0944335 112.472 3.74528 112.472 3.74528 1144 0 0.0401155
3.62234 13032 8688 0.0902253 0.965427 3.68082 0.965427 3.68082 1151 0 0.0399959
3.70585 11584 10136 0.0880455 0.970984 3.61976 0.970984 3.61976 1158 0 0.0397164
3.7896 13032 8688 0.0943147 0.968197 3.56116 0.968197 3.56116 1165 0 0.0402599
3.87299 11584 10136 0.09058 0.972383 3.50542 0.972383 3.50542 1172 0 0.039865
3.95662 13032 8688 0.0969352 0.969588 3.45182 0.969588 3.45182 1179 0 0.0404466
4.04038 11584 10136 0.0925699 0.968197 3.40033 0.968197 3.40033 1186 0 0.0399907
4.12425 13032 8688 0.0995079 0.96681 3.35084 0.96681 3.35084 1193 0 0.0406432
4.12497 11584 10136 0.0942641 112.472 3.36992 112.472 3.36992 1200 0 0.0401039
4.20896 13032 8688 0.0900166 0.965427 3.32193 0.965427 3.32193 1207 0 0.0399834
4.29247 11584 10136 0.087935 0.970984 3.2762 0.970984 3.2762 1214 0 0.0397102
4.37622 13032 8688 0.09425 0.968197 3.23203 0.968197 3.23203 1221 0 0.0402554
4.45961 11584 10136 0.0908667 0.972383 3.18977 0.972383 3.18977 1228 0 0.0398826
4.54325 13032 8688 0.0970195 0.969588 3.1489 0.969588 3.1489 1235 0 0.0404528
4.62688 11584 10136 0.0924877 0.969588 3.10951 0.969588 3.10951 1242 0 0.0399853
4.71075 13032 8688 0.0993503 0.96681 3.07136 0.96681 3.07136 1249 0 0.0406308
4.71147 11584 10136 0.0941878 112.472 3.0881 112.472 3.0881 1256 0 0.0400987
4.79546 13032 8688 0.0900813 0.965427 3.05092 0.965427 3.05092 1263 0 0.0399873
4.87921 11584 10136 0.088074 0.968197 3.01517 0.968197 3.01517 1270 0 0.039718
4.96296 13032 8688 0.0943315 0.968197 2.98063 0.968197 2.98063 1277 0 0.040261
5.0466 11584 10136 0.0909213 0.969588 2.9473 0.969588 2.9473 1284 0 0.039886
5.13023 13032 8688 0.0971216 0.969588 2.91506 0.969588 2.91506 1291 0 0.0404604
5.2141 11584 10136 0.0928061 0.96681 2.88373 0.96681 2.88373 1298 0 0.0400061
5.29797 13032 8688 0.0995369 0.96681 2.85338 0.96681 2.85338 1305 0 0.0406455
5.29869 11584 10136 0.0944085 112.472 2.86829 112.472 2.86829 1312 0 0.0401138
5.38268 13032 8688 0.090197 0.965427 2.8386 0.965427 2.8386 1319 0 0.0399942
5.46619 11584 10136 0.0880421 0.970984 2.81007 0.970984 2.81007 1326 0 0.0397162
5.54995 13032 8688 0.0943128 0.968197 2.78227 0.968197 2.78227 1333 0 0.0402597
5.63334 11584 10136 0.0909088 0.972383 2.75548 0.972383 2.75548 1340 0 0.0398852
5.71697 13032 8688 0.0968935 0.969588 2.72936 0.969588 2.72936 1347 0 0.0404435
5.80072 11584 10136 0.0926377 0.968197 2.70393 0.968197 2.70393 1354 0 0.0399951
5.88459 13032 8688 0.0995339 0.96681 2.67917 0.96681 2.67917 1361 0 0.0406453
5.88531 11584 10136 0.0944065 112.472 2.69262 112.472 2.69262 1368 0 0.0401137
5.9693 13032 8688 0.0902095 0.965427 2.66832 0.965427 2.66832 1375 0 0.039995
6.05282 11584 10136 0.0880349 0.970984 2.6449 0.970984 2.6449 1382 0 0.0397158
6.13657 13032 8688 0.0943085 0.968197 2.62202 0.968197 2.62202 1389 0 0.0402594
6.21996 11584 10136 0.0905758 0.972383 2.5999 0.972383 2.5999 1396 0 0.0398647
6.30359 13032 8688 0.0969328 0.969588 2.57827 0.969588 2.57827 1403 0 0.0404464
6.38722 11584 10136 0.0925682 0.969588 2.55721 0.969588 2.55721 1410 0 0.0399905
6.47109 13032 8688 0.0993975 0.96681 2.53659 0.96681 2.53659 1417 0 0.0406345
6.47181 11584 10136 0.0943151 112.472 2.54884 112.472 2.54884 1424 0 0.0401074
6.55581 13032 8688 0.0900465 0.965427 2.52855 0.965427 2.52855 1431 0 0.0399852
6.63956 11584 10136 0.0880507 0.968197 2.50887 0.968197 2.50887 1438 0 0.0397167
6.72331 13032 8688 0.0943178 0.968197 2.48968 0.968197 2.48968 1445 0 0.0402601
6.80694 11584 10136 0.0907871 0.969588 2.471 0.969588 2.471 1452 0 0.0398777
6.89057 13032 8688 0.0970566 0.969588 2.45278 0.969588 2.45278 1459 0 0.0404556
6.97444 11584 10136 0.0926512 0.96681 2.43491 0.96681 2.43491 1466 0 0.039996
7.05831 13032 8688 0.0995556 0.96681 2.41747 0.96681 2.41747 1473 0 0.040647
7.05904 11584 10136 0.094421 112.472 2.42871 112.472 2.42871 1480 0 0.0401147
7.14303 13032 8688 0.0902336 0.965427 2.4115 0.965427 2.4115 1487 0 0.0399964
7.22654 11584 10136 0.088176 0.970984 2.39485 0.970984 2.39485 1494 0 0.0397237
7.31017 13032 8688 0.0941024 0.969588 2.37855 0.969588 2.37855 1501 0 0.0402454
7.39356 11584 10136 0.0907678 0.972383 2.36269 0.972383 2.36269 1508 0 0.0398765
7.47707 13032 8688 0.0968522 0.970984 2.34714 0.970984 2.34714 1515 0 0.0404405
7.5607 11584 10136 0.0925006 0.969588 2.33191 0.969588 2.33191 1522 0 0.0399861
7.64458 13032 8688 0.0992741 0.96681 2.31693 0.96681 2.31693 1529 0 0.0406248
7.6453 11584 10136 0.0942325 112.472 2.32732 112.472 2.32732 1536 0 0.0401017
7.72929 13032 8688 0.0901075 0.965427 2.31252 0.965427 2.31252 1543 0 0.0399888
7.81304 11584 10136 0.0880915 0.968197 2.29811 0.968197 2.29811 1550 0 0.039719
7.89679 13032 8688 0.0943417 0.968197 2.284 0.968197 2.284 1557 0 0.0402617
7.98042 11584 10136 0.0909282 0.969588 2.27023 0.969588 2.27023 1564 0 0.0398864
8.06405 13032 8688 0.0970299 0.969588 2.25674 0.969588 2.25674 1571 0 0.0404536
8.14793 11584 10136 0.092729 0.96681 2.24346 0.96681 2.24346 1578 0 0.040001
8.2318 13032 8688 0.0994918 0.96681 2.23045 0.96681 2.23045 1585 0 0.040642
8.23252 11584 10136 0.0943783 112.472 2.24011 112.472 2.24011 1592 0 0.0401117
8.31651 13032 8688 0.0901793 0.965427 2.22723 0.965427 2.22723 1599 0 0.0399932
8.40026 11584 10136 0.0881396 0.968197 2.21468 0.968197 2.21468 1606 0 0.0397217
8.48425 13032 8688 0.0944793 0.965427 2.20231 0.965427 2.20231 1613 0 0.0402712
8.56788 11584 10136 0.0908953 0.969588 2.19028 0.969588 2.19028 1620 0 0.0398844
8.65152 13032 8688 0.09712 0.969588 2.17848 0.969588 2.17848 1627 0 0.0404603
8.73515 11584 10136 0.0925843 0.969588 2.16691 0.969588 2.16691 1634 0 0.0399916
8.81902 13032 8688 0.099532 0.96681 2.15549 0.96681 2.15549 1641 0 0.0406452
8.81974 11584 10136 0.0944052 112.472 2.16451 112.472 2.16451 1648 0 0.0401136
8.90373 13032 8688 0.0900993 0.965427 2.1532 0.965427 2.1532 1655 0 0.0399883
8.98748 11584 10136 0.0880861 0.968197 2.14216 0.968197 2.14216 1662 0 0.0397187
9.07123 13032 8688 0.0942292 0.968197 2.13132 0.968197 2.13132 1669 0 0.040254
9.15487 11584 10136 0.0908527 0.969588 2.12071 0.969588 2.12071 1676 0 0.0398818
9.2385 13032 8688 0.0970951 0.969588 2.11029 0.969588 2.11029 1683 0 0.0404584
9.32237 11584 10136 0.0925676 0.96681 2.1 0.96681 2.1 1690 0 0.0399905
9.40624 13032 8688 0.0996315 0.96681 2.08989 0.96681 2.08989 1697 0 0.040653
9.40696 11584 10136 0.0943469 112.472 2.09835 112.472 2.09835 1704 0 0.0401096
9.49095 13032 8688 0.0900652 0.965427 2.08833 0.965427 2.08833 1711 0 0.0399863
9.57471 11584 10136 0.0880632 0.968197 2.07853 0.968197 2.07853 1718 0 0.0397174
9.6587 13032 8688 0.0944208 0.965427 2.06885 0.965427 2.06885 1725 0 0.0402672
9.74221 11584 10136 0.0908718 0.970984 2.05944 0.970984 2.05944 1732 0 0.0398829
9.8256 13032 8688 0.0971062 0.972383 2.05021 0.972383 2.05021 1739 0 0.0404592
9.90923 11584 10136 0.0926844 0.969588 2.04109 0.969588 2.04109 1746 0 0.0399981
9.99286 13032 8688 0.0993407 0.969588 2.03213 0.969588 2.03213 1753 0 0.0406301
9.99358 11584 10136 0.094277 112.472 2.04009 112.472 2.04009 1760 0 0.0401048
10.0776 13032 8688 0.0901199 0.965427 2.03114 0.965427 2.03114 1767 0 0.0399896
10.1613 11584 10136 0.0880999 0.968197 2.02238 0.968197 2.02238 1774 0 0.0397195
10.2453 13032 8688 0.094456 0.965427 2.01371 0.965427 2.01371 1781 0 0.0402696
10.3281 5792 10136 0.0920054 0.699599 2.00318 0.699599 2.00318 1786 0 0.0400437
10.4116 11584 2896 0.0986538 0.416136 1.99045 0.416136 1.99045 1789 0 0.0412454
10.4957 14480 8688 0.0937212 1.37721 1.98553 1.37721 1.98553 1799 0 0.0402307
10.5802 18824 11584 0.0907468 1.09707 1.97844 1.09707 1.97844 1807 0 0.0397528
10.5812 24616 15928 0.0883687 132.557 1.9903 132.557 1.9903 1818 0 0.0391835
10.6674 31856 21720 0.0872974 2.1483 1.99158 2.1483 1.99158 1834 0 0.0385551
10.7534 40544 28960 0.0920048 2.83147 1.99829 2.83147 1.99829 1855 0 0.0381291
10.8389 53576 37648 0.0875508 3.5204 2.0103 3.5204 2.0103 1881 0 0.037146
10.9001 70952 50680 0.0763019 6.62901 2.03622 6.62901 2.03622 1916 0 0.0355793
11.006 76744 68056 0.086056 5.25081 2.06715 5.25081 2.06715 1964 0 0.0338086
11.1135 68056 73848 0.115465 5.60117 2.10135 5.60117 2.10135 2016 0 0.0357213
11.2043 62264 65160 0.109921 5.8659 2.13187 5.8659 2.13187 2062 0 0.0359032
11.2774 65160 59368 0.0913158 6.65954 2.1612 6.65954 2.1612 2104 0 0.0349136
11.3417 76744 62264 0.0763292 7.92862 2.19389 7.92862 2.19389 2148 0 0.0341394
11.4071 95568 73848 0.070773 9.21516 2.23413 9.21516 2.23413 2200 0 0.0332567
11.4798 115840 92672 0.0743731 10.3575 2.28557 10.3575 2.28557 2265 0 0.0316629
11.5609 136112 112944 0.076659 11.1401 2.34769 11.1401 2.34769 2343 0 0.0298679
11.6482 150592 133216 0.0840262 12.1998 2.42158 12.1998 2.42158 2435 0 0.0280023
11.7306 159280 147696 0.0892545 14.3342 2.50528 14.3342 2.50528 2537 0 0.026787
11.7489 167968 156384 0.0897482 68.4981 2.60787 68.4981 2.60787 2645 0 0.0260773
11.8374 178104 165072 0.0887256 14.9323 2.69995 14.9323 2.69995 2759 0 0.0253378
11.9235 192584 175208 0.086474 16.2691 2.798 16.2691 2.798 2880 0 0.0245677
12.01 208512 189688 0.0867465 17.6742 2.90516 17.6742 2.90516 3012 0 0.0234917
12.0987 221544 205616 0.0889163 18.6801 3.02078 18.6801 3.02078 3155 0 0.0222121
12.1894 231680 218648 0.0909411 19.281 3.1418 19.281 3.1418 3306 0 0.0212172
12.2825 237472 228784 0.0934251 19.7785 3.26794 19.7785 3.26794 3465 0 0.0204954
12.3767 241816 234576 0.0944245 19.9204 3.39469 19.9204 3.39469 3627 0 0.0201101
12.4711 246160 238920 0.094515 20.2634 3.52227 20.2634 3.52227 3792 0 0.0197993
12.5649 251952 243264 0.0940575 20.861 3.65177 20.861 3.65177 3961 0 0.0194796
12.6585 257744 249056 0.0939368 21.2858 3.78217 21.2858 3.78217 4133 0 0.0190563
12.7525 263536 254848 0.0942303 21.6972 3.91417 21.6972 3.91417 4309 0 0.0186661
12.8479 266432 260640 0.0954865 21.855 4.0474 21.855 4.0474 4489 0 0.0183034
12.9443 267880 263536 0.096706 21.8774 4.18014 21.8774 4.18014 4671 0 0.0181793
13.0415 269328 264984 0.0973938 21.8073 4.31153 21.8073 4.31153 4854 0 0.0181302
13.1377 270776 266432 0.0965726 22.2658 4.44307 22.2658 4.44307 5039 0 0.0179698
13.2337 272224 267880 0.0962062 22.3215 4.57277 22.3215 4.57277 5224 0 0.0178437
13.3318 270776 269328 0.0982314 22.0928 4.70162 22.0928 4.70162 5411 0 0.0178953
13.4302 269328 267880 0.0985836 21.7764 4.82674 21.7764 4.82674 5596 0 0.0180215
13.5292 264984 266432 0.0993861 21.6443 4.94982 21.6443 4.94982 5781 0 0.0182133
13.6286 260640 262088 0.0996393 21.0995 5.06757 21.0995 5.06757 5962 0 0.0185334
13.7278 256296 257744 0.0994669 20.8916 5.18198 20.8916 5.18198 6141 0 0.0188225
13.8265 253400 253400 0.0988858 20.5491 5.29162 20.5491 5.29162 6316 0 0.0190638
13.925 250504 250504 0.0988959 20.4566 5.39893 20.4566 5.39893 6490 0 0.0192698
14.0239 247608 247608 0.0990945 20.1478 5.50293 20.1478 5.50293 6662 0 0.0194916
14.1236 243264 244712 0.100012 19.7456 5.60351 19.7456 5.60351 6832 0 0.0197903
14.2225 240368 240368 0.0992492 19.5621 5.70056 19.5621 5.70056 6999 0 0.0200247
14.3217 237472 237472 0.0992821 19.1641 5.79376 19.1641 5.79376 7163 0 0.0202378
14.4201 236024 234576 0.0986753 19.0691 5.88435 19.0691 5.88435 7325 0 0.020391
14.5193 231680 233128 0.0995561 18.7908 5.97258 18.7908 5.97258 7486 0 0.020596
14.6195 227336 228784 0.100555 18.3793 6.05763 18.3793 6.05763 7645 0 0.0209968
14.7193 222992 224440 0.0999943 18.0033 6.13857 18.0033 6.13857 7800 0 0.0212749
