0.200133 0.2
0.401462 0.200125
0.403866 0.200484
0.406269 0.201174
0.408672 0.202027
0.411075 0.203149
0.60275 0.228005
0.605153 0.225004
0.607556 0.222379
0.609959 0.219957
0.612362 0.218212
0.614766 0.216685
0.617169 0.215725
0.619572 0.214759
0.805238 0.213289
0.807642 0.212253
0.810045 0.211346
0.812448 0.210553
0.814851 0.210109
0.817254 0.209845
0.819658 0.20949
0.822061 0.209304
0.824464 0.209016
0.826867 0.208764
1.00773 0.207918
1.01013 0.207303
1.01253 0.20664
1.01494 0.20631
1.01734 0.206397
1.01974 0.206472
1.02215 0.206663
1.02455 0.206705
1.02695 0.206742
1.02936 0.206774
1.03176 0.206802
1.20901 0.228827
1.21142 0.225724
1.21382 0.222883
1.21622 0.220773
1.21863 0.219176
1.22103 0.217904
1.22343 0.216791
1.22584 0.215692
1.22824 0.214856
1.23064 0.213999
1.23305 0.213374
1.23545 0.212827
1.23785 0.212224
1.4103 0.233071
1.41271 0.229312
1.41511 0.226148
1.41751 0.223629
1.41991 0.221426
1.42232 0.219498
1.42472 0.21781
1.42712 0.216334
1.42953 0.215042
1.43193 0.213912
1.43433 0.212923
1.43674 0.212058
1.43914 0.2113
1.44154 0.210638
1.44395 0.210058
1.61279 0.209051
1.61519 0.208295
1.6176 0.207883
1.62 0.207897
1.6224 0.207785
1.62481 0.207687
1.62721 0.207726
1.62961 0.207635
1.63202 0.207681
1.63442 0.207596
1.63682 0.207521
1.63923 0.207581
1.64163 0.207509
1.64403 0.20757
1.64644 0.207499
1.64884 0.207436
1.81408 0.227882
1.81648 0.224897
1.81888 0.222535
1.82129 0.220843
1.82369 0.219612
1.82609 0.218536
1.8285 0.217594
1.8309 0.216645
1.8333 0.215939
1.83571 0.215322
1.83811 0.214781
1.84051 0.214309
1.84292 0.21377
1.84532 0.213424
1.84772 0.213121
1.85013 0.212856
1.85253 0.212624
1.85493 0.212296
1.85734 0.212134
2.01537 0.231492
2.01777 0.227931
2.02017 0.225189
2.02258 0.223041
2.02498 0.221161
2.02738 0.21964
2.02978 0.218185
2.03219 0.217037
2.03459 0.215908
2.03699 0.214919
2.0394 0.214179
2.0418 0.213407
2.0442 0.212856
2.04661 0.212249
2.04901 0.211843
2.05141 0.211488
2.05382 0.211052
2.05622 0.210795
2.05862 0.210446
2.06103 0.210265
2.06343 0.210107
2.21665 0.228719
2.21906 0.225629
2.22146 0.223175
2.22386 0.221278
2.22627 0.219743
2.22867 0.218276
2.23107 0.217116
2.23348 0.216102
2.23588 0.215089
2.23828 0.214328
2.24068 0.213537
2.24309 0.21297
2.24549 0.212473
2.24789 0.211914
2.2503 0.21155
2.2527 0.211106
2.2551 0.210843
2.25751 0.210488
2.25991 0.210177
2.26231 0.21003
2.26472 0.209776
2.26712 0.209679
2.26952 0.209469
2.41794 0.227535
2.42034 0.224593
2.42275 0.222269
2.42515 0.220611
2.42755 0.219034
2.42996 0.217655
2.43236 0.216573
2.43476 0.215501
2.43717 0.214689
2.43957 0.213853
2.44197 0.213121
2.44438 0.212606
2.44678 0.21203
2.44918 0.211651
2.45158 0.211195
2.45399 0.210796
2.45639 0.210571
2.45879 0.21025
2.4612 0.210094
2.4636 0.209832
2.466 0.209728
2.46841 0.209637
2.47081 0.209432
2.47321 0.209378
2.47562 0.209206
2.47802 0.20918
2.62043 0.208408
2.62283 0.207982
2.62524 0.207984
2.62764 0.208236
2.63004 0.208457
2.63244 0.208649
2.63485 0.208693
2.63725 0.208857
2.63965 0.209
2.64206 0.209125
2.64446 0.209234
2.64686 0.209205
2.64927 0.209304
2.65167 0.209391
2.65407 0.209467
2.65648 0.209534
2.65888 0.209467
2.66128 0.209534
2.66369 0.209592
2.66609 0.209643
2.66849 0.209688
2.6709 0.209602
2.6733 0.209651
2.6757 0.20957
2.67811 0.209624
2.68051 0.209671
2.68291 0.209587
2.68532 0.209639
2.68772 0.209559
2.69012 0.209864
2.69252 0.210381
2.69493 0.211083
2.69733 0.212073
2.69973 0.213189
2.82172 0.229415
2.82412 0.226238
2.82652 0.223459
2.82893 0.220901
2.83133 0.218789
2.83373 0.216815
2.83614 0.215213
2.83854 0.213811
2.84094 0.21246
2.84334 0.211403
2.84575 0.210352
2.84815 0.209558
2.85055 0.208863
2.85296 0.20813
2.85536 0.207614
2.85776 0.207037
2.86017 0.206658
2.86257 0.206326
2.86497 0.20591
2.86738 0.205671
2.86978 0.205337
2.87218 0.20517
2.87459 0.205024
2.87699 0.204771
2.87939 0.204674
2.8818 0.204465
2.8842 0.204407
2.8866 0.204356
2.88901 0.204312
2.89141 0.204523
2.89381 0.204957
2.89622 0.205713
2.89862 0.206624
2.90102 0.207796
2.90342 0.209071
2.90583 0.210187
2.90823 0.211164
2.91063 0.212018
2.91304 0.212891
2.91544 0.21353
2.91784 0.214088
3.02421 0.212702
3.02661 0.211365
3.02901 0.210319
3.03141 0.209404
3.03382 0.208479
3.03622 0.207794
3.03862 0.20707
3.04103 0.206561
3.04343 0.206116
3.04583 0.205601
3.04824 0.205276
3.05064 0.204867
3.05304 0.204633
3.05545 0.204429
3.05785 0.204125
3.06025 0.203985
3.06266 0.203737
3.06506 0.203645
3.06746 0.203564
3.06987 0.203369
3.07227 0.203322
3.07467 0.203157
3.07708 0.203138
3.07948 0.20312
3.08188 0.20298
3.08429 0.202983
3.08669 0.20286
3.08909 0.202877
3.09149 0.203143
3.0939 0.203625
3.0963 0.204422
3.0987 0.205369
3.10111 0.206573
3.10351 0.207876
3.10591 0.209267
3.10832 0.210858
3.11072 0.212501
3.11312 0.213938
3.11553 0.215196
3.11793 0.216297
3.12033 0.21726
3.12274 0.218102
3.12514 0.218839
3.12754 0.219484
3.12995 0.220049
3.13235 0.220543
3.13475 0.220975
3.13716 0.221353
3.13956 0.221684
3.22549 0.232473
3.2279 0.228789
3.2303 0.225691
3.2327 0.222854
3.23511 0.220497
3.23751 0.218435
3.23991 0.216506
3.24231 0.214943
3.24472 0.21345
3.24712 0.212269
3.24952 0.211235
3.25193 0.210206
3.25433 0.20943
3.25673 0.208626
3.25914 0.208048
3.26154 0.207542
3.26394 0.206974
3.26635 0.206602
3.26875 0.206152
3.27115 0.205883
3.27356 0.205648
3.27596 0.205317
3.27836 0.205152
3.28077 0.204883
3.28317 0.204773
3.28557 0.204676
3.28798 0.204467
3.29038 0.204408
3.29278 0.204607
3.29519 0.205156
3.29759 0.205887
3.29999 0.206776
3.30239 0.207929
3.3048 0.209188
3.3072 0.210664
3.3096 0.212206
3.31201 0.213931
3.31441 0.215689
3.31681 0.217103
3.31922 0.218465
3.32162 0.219657
3.32402 0.2207
3.32643 0.221612
3.32883 0.222286
3.33123 0.223
3.33364 0.223625
3.33604 0.224172
3.33844 0.22465
3.34085 0.224944
3.34325 0.225326
3.34565 0.22566
3.34806 0.225953
3.35046 0.226209
3.35286 0.226308
3.35527 0.226519
3.35767 0.226704
3.36007 0.226866
3.36247 0.227008
3.36488 0.227007
3.36728 0.227131
3.42798 0.22399
3.43038 0.221366
3.43279 0.218945
3.43519 0.216952
3.43759 0.215083
3.44 0.213448
3.4424 0.212142
3.4448 0.210874
3.44721 0.20989
3.44961 0.208904
3.45201 0.208166
3.45442 0.20752
3.45682 0.20683
3.45922 0.206351
3.46163 0.205807
3.46403 0.205456
3.46643 0.205149
3.46884 0.204756
3.47124 0.204536
3.47364 0.204219
3.47605 0.204067
3.47845 0.203933
3.48085 0.203692
3.48325 0.203605
3.48566 0.203405
3.48806 0.203354
3.49046 0.20331
3.49287 0.203521
3.49527 0.204081
3.49767 0.204821
3.50008 0.205843
3.50248 0.206988
3.50488 0.208239
3.50729 0.209709
3.50969 0.211246
3.51209 0.212965
3.5145 0.214719
3.5169 0.216504
3.5193 0.218441
3.52171 0.220386
3.52411 0.222088
3.52651 0.223577
3.52892 0.224755
3.53132 0.22591
3.53372 0.226922
3.53613 0.227806
3.53853 0.228581
3.54093 0.229133
3.54333 0.229741
3.54574 0.230149
3.54814 0.23063
3.55054 0.231051
3.55295 0.231295
3.55535 0.231633
3.55775 0.231804
3.56016 0.232078
3.56256 0.232319
3.56496 0.232404
3.56737 0.232603
3.56977 0.232653
3.57217 0.232821
3.57458 0.232969
3.57698 0.232973
3.57938 0.233101
3.58179 0.233088
3.58419 0.233202
3.58659 0.233302
3.589 0.233264
3.5914 0.233356
3.5938 0.233312
3.59621 0.233398
3.59861 0.233473
3.62927 0.237039
3.63167 0.232909
3.63407 0.229295
3.63648 0.226133
3.63888 0.223242
3.64128 0.220837
3.64369 0.218732
3.64609 0.21689
3.64849 0.215279
3.6509 0.213744
3.6533 0.212526
3.6557 0.211335
3.65811 0.210419
3.66051 0.209616
3.66291 0.208789
3.66532 0.208191
3.66772 0.207542
3.67012 0.207099
3.67253 0.206712
3.67493 0.206248
3.67733 0.205967
3.67974 0.205596
3.68214 0.205396
3.68454 0.205222
3.68695 0.204944
3.68935 0.204826
3.69175 0.204598
3.69415 0.204773
3.69656 0.205176
3.69896 0.205779
3.70136 0.206682
3.70377 0.207722
3.70617 0.209007
3.70857 0.210381
3.71098 0.211833
3.71338 0.213479
3.71578 0.215169
3.71819 0.217023
3.72059 0.218895
3.72299 0.220783
3.7254 0.22281
3.7278 0.224834
3.7302 0.22673
3.73261 0.228389
3.73501 0.22984
3.73741 0.23111
3.73982 0.232096
3.74222 0.233084
3.74462 0.233949
3.74703 0.234705
3.74943 0.235367
3.75183 0.235821
3.75423 0.236343
3.75664 0.236801
3.75904 0.2372
3.76144 0.23755
3.76385 0.237732
3.76625 0.238015
3.76865 0.238263
3.77106 0.23848
3.77346 0.23867
3.77586 0.238712
3.77827 0.238873
3.78067 0.239014
3.78307 0.239137
3.78548 0.239245
3.78788 0.239214
3.79028 0.239312
3.79269 0.239398
3.79509 0.239474
3.79749 0.239539
3.7999 0.239472
3.8023 0.239538
3.8047 0.239596
3.80711 0.239646
3.80951 0.23969
3.81191 0.239604
3.81431 0.239654
3.81672 0.239697
3.81912 0.239735
3.82152 0.239768
3.82393 0.239672
3.82633 0.239713
3.82873 0.239749
3.83114 0.23978
3.83354 0.239808
3.83594 0.239707
3.83835 0.239743
3.84075 0.23615
3.84315 0.233132
3.84556 0.230365
3.84796 0.227945
3.85036 0.225951
3.85277 0.224083
3.85517 0.222572
3.85757 0.221126
3.85998 0.21986
3.86238 0.218877
3.86478 0.217893
3.86719 0.217156
3.86959 0.216387
3.87199 0.215713
3.87439 0.215249
3.8768 0.214718
3.8792 0.214378
3.8816 0.213956
3.88401 0.213711
3.88641 0.213498
3.88881 0.213185
3.89122 0.213037
3.89362 0.212783
3.89602 0.212685
3.89843 0.212599
3.90083 0.212399
3.90323 0.212599
3.90564 0.213024
3.90804 0.213771
3.91044 0.214675
3.91285 0.215716
3.91525 0.217001
3.91765 0.218376
3.92006 0.219954
3.92246 0.221585
3.92486 0.223262
3.92727 0.225104
3.92967 0.226966
3.93207 0.22897
3.93447 0.230974
3.93688 0.232977
3.93928 0.235105
3.94168 0.237217
3.94409 0.23944
3.94649 0.241635
3.94889 0.243555
3.9513 0.245236
3.9537 0.246707
3.9561 0.248118
3.95851 0.249228
3.96091 0.2502
3.96331 0.25105
3.96572 0.251794
3.96812 0.252569
3.97052 0.253123
3.97293 0.253608
3.97533 0.254032
3.97773 0.254403
3.98014 0.254853
3.98254 0.255121
3.98494 0.255356
3.98735 0.255561
3.98975 0.255741
3.99215 0.255899
3.99455 0.256036
3.99696 0.256157
3.99936 0.256262
4.00176 0.256354
4.00417 0.256435
4.00657 0.256506
4.00897 0.256567
4.01138 0.256622
4.01378 0.256669
4.01618 0.25671
4.01859 0.256746
4.02099 0.256778
4.02339 0.256806
4.0258 0.25683
4.0282 0.256851
4.0306 0.25687
4.03301 0.257011
4.03541 0.25701
4.03781 0.257009
4.04022 0.257008
4.04262 0.257007
4.04502 0.257131
4.04743 0.257114
4.04983 0.2571
4.05223 0.257088
4.05463 0.257077
4.05704 0.257192
4.05944 0.257168
4.06184 0.257147
4.06425 0.257129
4.06665 0.257113
4.06905 0.257224
4.07146 0.257196
4.07386 0.257171
4.07626 0.25715
4.07867 0.257131
4.08107 0.25724
4.08347 0.25721
4.08588 0.257183
4.08828 0.257161
4.09068 0.25714
4.09309 0.257248
4.09549 0.257217
4.09789 0.25719
4.1003 0.257166
4.1027 0.257145
4.1051 0.257252
4.10751 0.257221
4.10991 0.257193
4.11231 0.257169
4.11471 0.257148
4.11712 0.257254
4.11952 0.257223
4.12192 0.257195
4.12433 0.25717
4.12673 0.257149
4.12913 0.257255
4.13154 0.257224
4.13394 0.257196
4.13634 0.257171
4.13875 0.25715
4.14115 0.257131
4.14355 0.257115
4.14596 0.2571
4.14836 0.257088
4.15076 0.257077
4.15317 0.257067
4.15557 0.257059
4.15797 0.257301
4.16038 0.257889
4.16278 0.258653
4.16518 0.259696
4.16759 0.260859
4.16999 0.262127
4.17239 0.263611
4.17479 0.265159
4.1772 0.26689
4.1796 0.268653
4.182 0.270572
4.18441 0.2725
4.18681 0.274438
4.18921 0.276508
4.19162 0.278569
4.19402 0.280748
4.19642 0.282905
4.19883 0.285042
4.20123 0.287036
4.20363 0.288657
4.20604 0.2902
4.20844 0.291425
4.21084 0.292497
4.21325 0.29356
4.21565 0.294365
4.21805 0.295194
4.22046 0.295795
4.22286 0.29632
4.22526 0.296905
4.22767 0.297292
4.23007 0.297756
4.23247 0.298036
4.23487 0.298282
4.23728 0.298621
4.23968 0.298794
4.24208 0.29907
4.24449 0.299186
4.24689 0.299288
4.24929 0.299502
4.2517 0.299564
4.2541 0.299743
4.2565 0.299776
4.25891 0.299804
4.26131 0.299953
4.26371 0.299959
4.26612 0.300089
4.26852 0.300078
4.27092 0.300068
4.27333 0.300185
4.27573 0.300162
4.27813 0.300266
4.28054 0.300233
4.28294 0.300204
4.28534 0.300303
4.28775 0.300266
4.29015 0.300357
4.29255 0.300313
4.29495 0.300274
4.29736 0.300364
4.29976 0.300319
4.30216 0.300404
4.30457 0.300353
4.30697 0.300309
4.30937 0.300396
4.31178 0.300346
4.31418 0.300428
4.31658 0.300374
4.31899 0.300328
4.32139 0.300412
4.32379 0.30036
4.3262 0.30044
4.3286 0.300385
4.331 0.300462
4.33341 0.300404
4.33581 0.300354
4.33821 0.300435
4.34062 0.30038
4.34302 0.300458
4.34542 0.3004
4.34783 0.30035
4.35023 0.300432
4.35263 0.300378
4.35503 0.300455
4.35744 0.300399
4.35984 0.300349
4.36224 0.30043
4.36465 0.300376
4.36705 0.300454
4.36945 0.300398
4.37186 0.300348
4.37426 0.300429
4.37666 0.300376
4.37907 0.300454
4.38147 0.300397
4.38387 0.300347
4.38628 0.300429
4.38868 0.300375
4.39108 0.300453
4.39349 0.300397
4.39589 0.300347
4.39829 0.300429
4.4007 0.300375
4.4031 0.300453
4.4055 0.300397
4.40791 0.300347
4.41031 0.300429
4.41271 0.300375
4.41511 0.300453
4.41752 0.300397
4.41992 0.300347
4.42232 0.300429
4.42473 0.300375
4.42713 0.300453
4.42953 0.300397
4.43194 0.300347
4.43434 0.300429
4.43674 0.300375
4.43915 0.300453
4.44155 0.300396
4.44395 0.300347
4.44636 0.300429
4.44876 0.300375
4.45116 0.300453
4.45357 0.300396
4.45597 0.300597
4.45837 0.300897
4.46078 0.30116
4.46318 0.30139
4.46558 0.301591
4.46799 0.301642
4.47039 0.301812
4.47279 0.301961
4.47519 0.302091
4.4776 0.302204
4.48 0.302304
4.4824 0.302391
4.48481 0.302342
4.48721 0.302424
4.48961 0.302496
4.49202 0.302559
4.49442 0.302614
4.49682 0.302537
4.49923 0.302595
4.50163 0.302646
4.50403 0.30269
4.50644 0.302729
4.50884 0.302638
4.51124 0.302683
