0.600133 1448 14480 0.2 0.0428927
0.600133 2896 14480 0.2 0.0390786
0.600133 4344 14480 0.2 0.038622
0.600133 5792 14480 0.2 0.038168
0.600133 7240 14480 0.2 0.0377167
0.600133 8688 14480 0.2 0.0372681
0.600133 10136 14480 0.2 0.0368222
0.600133 11584 14480 0.2 0.036379
0.600133 13032 14480 0.2 0.0359385
0.607053 14480 14480 0.2 0.0355006
0.801462 13032 14480 0.200125 0.0359385
0.801462 14480 15928 0.200125 0.0355342
0.803866 11584 15928 0.200484 0.0363792
0.806269 8688 18824 0.201174 0.0374037
0.808383 10136 21720 0.201174 0.0369578
0.808672 7240 21720 0.202027 0.0377209
0.811075 4344 24616 0.203149 0.0387661
0.815303 5792 27512 0.203149 0.0383121
0.822224 7240 27512 0.203149 0.0377267
0.829144 8688 27512 0.203149 0.0372781
0.836064 10136 27512 0.203149 0.0368321
0.842985 11584 27512 0.203149 0.0363889
0.849905 13032 27512 0.203149 0.0359484
0.856826 14480 27512 0.203149 0.0355105
0.863746 15928 27512 0.203149 0.0350753
0.870666 17376 27512 0.203149 0.0346428
0.877587 18824 27512 0.203149 0.034213
0.884507 20272 27512 0.203149 0.0337859
0.891428 21720 27512 0.203149 0.0333614
0.898348 23168 27512 0.203149 0.0329397
0.905269 24616 27512 0.203149 0.0325206
0.912189 26064 27512 0.203149 0.0321042
0.919109 27512 27512 0.203149 0.0316905
1.00275 24616 27512 0.228005 0.033295
1.00275 26064 30408 0.228005 0.0330128
1.00967 27512 30408 0.228005 0.0324649
1.01659 28960 30408 0.228005 0.0320538
1.01708 26064 30408 0.225629 0.0327512
1.02351 27512 33304 0.225629 0.0324716
1.03043 28960 33304 0.225629 0.0319264
1.0307 26064 33304 0.223426 0.0326431
1.03735 27512 36200 0.223426 0.0323635
1.04427 28960 36200 0.223426 0.0318183
1.04517 26064 36200 0.221623 0.0325618
1.05119 27512 39096 0.221623 0.0322823
1.05811 28960 39096 0.221623 0.0317371
1.05813 26064 39096 0.220045 0.0324961
1.06503 27512 41992 0.220045 0.0322166
1.07195 28960 41992 0.220045 0.0316713
1.07282 26064 41992 0.218664 0.0324426
1.07887 27512 44888 0.218664 0.0321631
1.08508 28960 44888 0.218664 0.0316179
1.08579 26064 44888 0.217331 0.0323947
1.09128 27512 47784 0.217331 0.0321151
1.0966 28960 47784 0.217331 0.0315699
1.10021 26064 47784 0.21629 0.0323596
1.10192 27512 50680 0.21629 0.0320801
1.10657 28960 50680 0.21629 0.0315349
1.11123 30408 50680 0.21629 0.0311266
1.11451 27512 50680 0.215379 0.0319171
1.11588 28960 53576 0.215379 0.0316402
1.12002 30408 53576 0.215379 0.0310977
1.12415 31856 53576 0.215379 0.0306921
1.12829 33304 53576 0.215379 0.0302891
1.13242 34752 53576 0.215379 0.0298888
1.13656 36200 53576 0.215379 0.0294912
1.1407 37648 53576 0.215379 0.0290963
1.14483 39096 53576 0.215379 0.028704
1.14897 40544 53576 0.215379 0.0283145
1.15311 41992 53576 0.215379 0.0279276
1.15724 43440 53576 0.215379 0.0275434
1.16138 44888 53576 0.215379 0.0271619
1.16551 46336 53576 0.215379 0.0267831
1.16965 47784 53576 0.215379 0.0264069
1.17379 49232 53576 0.215379 0.0260335
1.17792 50680 53576 0.215379 0.0256627
1.18206 52128 53576 0.215379 0.0252946
1.1862 53576 53576 0.215379 0.0249292
1.21575 50680 53576 0.225456 0.0260742
1.21575 52128 56472 0.225456 0.0258403
1.21985 53576 56472 0.225456 0.0253407
1.22394 55024 56472 0.225456 0.024978
1.22804 56472 56472 0.225456 0.024618
1.23258 53576 56472 0.225149 0.0253252
1.23258 55024 59368 0.225149 0.0250967
1.23626 56472 59368 0.225149 0.0246025
1.23995 57920 59368 0.225149 0.0242451
1.24363 59368 59368 0.225149 0.0238904
1.2518 56472 59368 0.225506 0.0246205
1.2518 57920 62264 0.225506 0.0243973
1.25549 59368 62264 0.225506 0.0239085
1.25917 60816 62264 0.225506 0.0235565
1.26286 62264 62264 0.225506 0.0232072
1.27583 59368 62264 0.227067 0.0239906
1.27583 60816 65160 0.227067 0.0237728
1.27952 62264 65160 0.227067 0.0232893
1.2832 63712 65160 0.227067 0.0229427
1.28689 65160 65160 0.227067 0.0225988
1.30107 62264 65160 0.229934 0.0234527
1.30107 63712 68056 0.229934 0.0232403
1.30475 65160 68056 0.229934 0.0227622
1.30844 66608 68056 0.229934 0.0224209
1.31212 68056 68056 0.229934 0.0220824
1.3251 65160 68056 0.233692 0.0230013
1.3251 66608 70952 0.233692 0.0227942
1.32879 68056 70952 0.233692 0.0223215
1.33247 69504 70952 0.233692 0.0219856
1.33616 70952 70952 0.233692 0.0216524
1.34913 68056 70952 0.238356 0.0226575
1.34913 69504 73848 0.238356 0.0224558
1.35282 70952 73848 0.238356 0.0219884
1.3565 72400 73848 0.238356 0.0216579
1.36019 73848 73848 0.238356 0.0213301
1.36836 70952 73848 0.243186 0.0223823
1.36836 72400 76744 0.243186 0.022186
1.37204 73848 76744 0.243186 0.0217239
1.37573 75296 76744 0.243186 0.0213988
1.37941 76744 76744 0.243186 0.0210763
1.38758 73848 76744 0.248538 0.0222148
1.38758 75296 79640 0.248538 0.0220239
1.39127 76744 79640 0.248538 0.0215672
1.39495 78192 79640 0.248538 0.0212474
1.39864 79640 79640 0.248538 0.0209303
1.40681 76744 79640 0.254346 0.0221647
1.40681 78192 82536 0.254346 0.0219792
1.41049 79640 82536 0.254346 0.0215279
1.41418 81088 82536 0.254346 0.0212135
1.41786 82536 82536 0.254346 0.0209017
1.42483 79640 82536 0.260552 0.022241
1.42483 81088 85432 0.260552 0.0220608
1.42852 82536 85432 0.260552 0.0216149
1.4322 83984 85432 0.260552 0.0213058
1.43589 85432 85432 0.260552 0.0209995
1.44166 82536 85432 0.267108 0.0224518
1.44166 83984 85432 0.267108 0.0221428
1.44534 85432 85432 0.267108 0.0218364
1.45968 82536 85432 0.274095 0.0234383
1.45968 83984 85432 0.274095 0.0231293
1.46336 85432 85432 0.274095 0.0228229
1.4789 82536 85432 0.281583 0.0246041
1.4789 83984 85432 0.281583 0.024295
1.48259 85432 85432 0.281583 0.0239887
1.49453 82536 85432 0.28901 0.0258711
1.49453 83984 88328 0.28901 0.0256962
1.49799 85432 88328 0.28901 0.0252557
1.50146 86880 88328 0.28901 0.024952
1.50493 88328 88328 0.28901 0.024651
1.51255 85432 88328 0.296759 0.0266952
1.51255 86880 91224 0.296759 0.0265257
1.5158 88328 91224 0.296759 0.0260905
1.51905 89776 91224 0.296759 0.0257922
1.5223 91224 91224 0.296759 0.0254966
1.53057 88328 91224 0.304789 0.027709
1.53057 89776 94120 0.304789 0.0275448
1.53363 91224 94120 0.304789 0.027115
1.53669 92672 94120 0.304789 0.0268221
1.53975 94120 94120 0.304789 0.0265318
1.5486 91224 94120 0.313065 0.0289181
1.5486 92672 97016 0.313065 0.0287593
1.55149 94120 97016 0.313065 0.0283349
1.55438 95568 97016 0.313065 0.0280473
1.55726 97016 97016 0.313065 0.0277624
1.62069 94120 97016 0.328182 0.0319818
1.62069 95568 99912 0.328182 0.0318284
1.62358 97016 99912 0.328182 0.0314093
1.62647 98464 99912 0.328182 0.0311271
1.62936 99912 99912 0.328182 0.0308476
1.63992 97016 99912 0.339659 0.0344834
1.63992 98464 102808 0.339659 0.0343354
1.64281 99912 102808 0.339659 0.0339217
1.6457 101360 102808 0.339659 0.0336448
1.64859 102808 102808 0.339659 0.0333707
1.65914 99912 102808 0.351077 0.0372412
1.65914 101360 105704 0.351077 0.0370985
1.66203 102808 105704 0.351077 0.0366902
1.66492 104256 105704 0.351077 0.0364187
1.66781 105704 105704 0.351077 0.0361499
1.67837 102808 105704 0.362442 0.0402534
1.67837 104256 105704 0.362442 0.039982
1.68126 105704 105704 0.362442 0.0397132
1.7036 102808 105704 0.374637 0.044364
1.7036 104256 105704 0.374637 0.0440925
1.70649 105704 105704 0.374637 0.0438238
1.71802 102808 105704 0.385682 0.0483439
1.71802 104256 105704 0.385682 0.0480724
1.72091 105704 105704 0.385682 0.0478036
1.75287 102808 105704 0.398722 0.0533564
1.75287 104256 105704 0.398722 0.0530849
1.75576 105704 105704 0.398722 0.0528161
1.76729 102808 105704 0.409882 0.0579163
1.76729 104256 105704 0.409882 0.0576448
1.77018 105704 105704 0.409882 0.0573761
1.80093 102808 105704 0.422897 0.0635488
1.80093 104256 105704 0.422897 0.0632774
1.80382 105704 105704 0.422897 0.0630086
1.81655 102808 105704 0.434035 0.0686381
