0.300133 1448 14480 0.2 0.0428927
0.300133 2896 14480 0.2 0.0390786
0.300133 4344 14480 0.2 0.038622
0.300133 5792 14480 0.2 0.038168
0.300133 7240 14480 0.2 0.0377167
0.300133 8688 14480 0.2 0.0372681
0.300133 10136 14480 0.2 0.0368222
0.300133 11584 14480 0.2 0.036379
0.300133 13032 14480 0.2 0.0359385
0.307053 14480 14480 0.2 0.0355006
0.501462 13032 14480 0.200125 0.0359385
0.501462 14480 15928 0.200125 0.0355342
0.503866 11584 15928 0.200484 0.0363792
0.506269 8688 18824 0.201174 0.0374037
0.508383 10136 21720 0.201174 0.0369578
0.508672 7240 21720 0.202027 0.0377209
0.511075 4344 24616 0.203149 0.0387661
0.515303 5792 27512 0.203149 0.0383121
0.522224 7240 27512 0.203149 0.0377267
0.529144 8688 27512 0.203149 0.0372781
0.536064 10136 27512 0.203149 0.0368321
0.542985 11584 27512 0.203149 0.0363889
0.549905 13032 27512 0.203149 0.0359484
0.556826 14480 27512 0.203149 0.0355105
0.563746 15928 27512 0.203149 0.0350753
0.570666 17376 27512 0.203149 0.0346428
0.577587 18824 27512 0.203149 0.034213
0.584507 20272 27512 0.203149 0.0337859
0.591428 21720 27512 0.203149 0.0333614
0.598348 23168 27512 0.203149 0.0329397
0.605269 24616 27512 0.203149 0.0325206
0.612189 26064 27512 0.203149 0.0321042
0.619109 27512 27512 0.203149 0.0316905
0.712277 26064 27512 0.229255 0.0329502
0.712277 27512 28960 0.229255 0.03257
0.715882 24616 28960 0.227348 0.0332586
0.719197 26064 31856 0.227348 0.0329764
0.723511 23168 31856 0.22493 0.0335513
0.726118 24616 34752 0.22493 0.0332664
0.733038 26064 34752 0.22493 0.0327158
0.737352 23168 34752 0.222813 0.0334502
0.739958 24616 37648 0.222813 0.0331653
0.746879 26064 37648 0.222813 0.0326147
0.751193 23168 37648 0.221087 0.0333744
0.753799 24616 40544 0.221087 0.0330895
0.76072 26064 40544 0.221087 0.0325389
0.765033 23168 40544 0.219576 0.033313
0.76764 24616 43440 0.219576 0.0330281
0.774409 26064 43440 0.219576 0.0324775
0.778874 23168 43440 0.218129 0.0332584
0.781177 24616 46336 0.218129 0.0329735
0.786904 26064 46336 0.218129 0.032423
0.792631 27512 46336 0.218129 0.0320092
0.792715 24616 46336 0.216863 0.032795
0.798359 26064 49232 0.216863 0.0325128
0.803322 27512 49232 0.216863 0.0319649
0.808286 28960 49232 0.216863 0.0315539
0.813249 30408 49232 0.216863 0.0311456
0.81468 27512 49232 0.216755 0.0319613
0.818213 28960 52128 0.216755 0.0316845
0.820688 26064 52128 0.215661 0.0323395
0.822592 27512 55024 0.215661 0.03206
0.826511 28960 55024 0.215661 0.0315148
0.83043 30408 55024 0.215661 0.0311065
